,instance,iteration,event,duration,global,hourly_cost,hours,cost
173,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.5171830654144287,createsims_gromacs_energy_minimization,2.976,0.00014366196261511908,0.0004275380007425944
174,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,3.445510149002075,createsims_mdrun_lipids_water,2.976,0.0009570861525005764,0.0028482883898417154
175,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.12900638580322266,createsims_trjconv_lipids_water,2.976,3.583510716756185e-05,0.00010664527893066407
176,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.2851893901824951,createsims_gromacs_make_ndx,2.976,7.921927505069309e-05,0.00023575656255086263
177,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_generate_velocities_0,97.91324973106384,createsims_generate_velocities,2.976,0.02719812492529551,0.08094161977767944
178,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_short_equilibration_0,206.90709376335144,createsims_short_equilibration,2.976,0.057474192712042065,0.1710431975110372
179,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_pull_molecules_0,838.9846837520599,createsims_pull_molecules,2.976,0.23305130104223887,0.6935606719017029
180,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_relax_protein,63.41190004348755,createsims_relax_protein,2.976,0.01761441667874654,0.0524205040359497
181,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_short_equilibration_20fs,206.669762134552,createsims_short_equilibration,2.976,0.05740826725959778,0.170847003364563
182,r7iz-8xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-r7iz-8xlarge/createsims-times.json,createsims_prime_cg_sim,0.6816415786743164,createsims_prime_cg_sim,2.976,0.00018934488296508788,0.0005634903717041016
183,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsim_runtime,1155.6433985233307,createsim_runtime,2.722,0.3210120551453696,0.8737948141056961
184,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_create_cg_patch,0.0007100105285644531,createsims_create_cg_patch,2.722,1.972251468234592e-07,5.36846849653456e-07
185,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_setup_cg_sim,1154.7490365505219,createsims_setup_cg_sim,2.722,0.32076362126403385,0.8731185770807002
186,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.6678612232208252,createsims_gromacs_energy_minimization,2.722,0.00018551700645022922,0.0005049772915575239
187,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,4.3596510887146,createsims_mdrun_lipids_water,2.722,0.001211014191309611,0.003296380628744761
188,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.16266274452209473,createsims_trjconv_lipids_water,2.722,4.518409570058187e-05,0.00012299110849698386
189,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.3439912796020508,createsims_gromacs_make_ndx,2.722,9.555313322279189e-05,0.0002600956286324395
190,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_generate_velocities_0,81.16459536552429,createsims_generate_velocities,2.722,0.02254572093486786,0.06136945238471031
191,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_short_equilibration_0,166.17423343658447,createsims_short_equilibration,2.722,0.04615950928794013,0.12564618428177304
192,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_pull_molecules_0,679.6142404079437,createsims_pull_molecules,2.722,0.18878173344665103,0.513863878441784
193,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_relax_protein,51.80001521110535,createsims_relax_protein,2.722,0.014388893114195929,0.039166567056841316
194,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_short_equilibration_20fs,168.3939926624298,createsims_short_equilibration,2.722,0.04677610907289717,0.1273245688964261
195,c6in-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c6in-12xlarge/createsims-times.json,createsims_prime_cg_sim,0.8820431232452393,createsims_prime_cg_sim,2.722,0.00024501197867923314,0.0006669226059648726
196,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsim_runtime,1605.311714887619,createsim_runtime,2.765,0.4459199208021164,1.232968581017852
197,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_create_cg_patch,0.0007810592651367188,createsims_create_cg_patch,2.765,2.1696090698242188e-07,5.998969078063965e-07
198,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_setup_cg_sim,1604.3758306503296,createsims_setup_cg_sim,2.765,0.4456599529584249,1.232249769930045
199,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.7373137474060059,createsims_gromacs_energy_minimization,2.765,0.00020480937427944608,0.0005662979198826684
200,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,4.620666265487671,createsims_mdrun_lipids_water,2.765,0.0012835184070799086,0.0035489283955759477
201,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.1604480743408203,createsims_trjconv_lipids_water,2.765,4.4568909539116756e-05,0.00012323303487565783
202,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.4256894588470459,createsims_gromacs_make_ndx,2.765,0.00011824707190195719,0.0003269531538089116
203,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_generate_velocities_0,109.52383399009705,createsims_generate_velocities,2.765,0.030423287219471403,0.08412038916183844
204,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_short_equilibration_0,233.21063041687012,createsims_short_equilibration,2.765,0.0647807306713528,0.1791187203062905
205,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_pull_molecules_0,949.9044804573059,createsims_pull_molecules,2.765,0.263862355682585,0.7295794134623476
206,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_relax_protein,72.22187662124634,createsims_relax_protein,2.765,0.020061632394790647,0.05547041357159614
207,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_short_equilibration_20fs,231.58039617538452,createsims_short_equilibration,2.765,0.0643278878264957,0.17786660984026062
208,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-m6a-16xlarge/createsims-times.json,createsims_prime_cg_sim,0.9240550994873047,createsims_prime_cg_sim,2.765,0.00025668197207980687,0.000709725652800666
209,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsim_runtime,562.5272724628448,createsim_runtime,2.463,0.15625757568412357,0.38486240890999635
210,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_create_cg_patch,0.0006363391876220703,createsims_create_cg_patch,2.463,1.7676088545057508e-07,4.3536206086476644e-07
211,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_setup_cg_sim,561.7522928714752,createsims_setup_cg_sim,2.463,0.1560423035754098,0.38433219370623434
212,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.5930514335632324,createsims_gromacs_energy_minimization,2.463,0.00016473650932312013,0.0004057460224628449
213,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,1.630666732788086,createsims_mdrun_lipids_water,2.463,0.00045296298133002386,0.0011156478230158488
214,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.1414659023284912,createsims_trjconv_lipids_water,2.463,3.929608398013644e-05,9.678625484307606e-05
215,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.3193087577819824,createsims_gromacs_make_ndx,2.463,8.869687716166178e-05,0.00021846040844917297
216,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_generate_velocities_0,39.87841200828552,createsims_generate_velocities,2.463,0.0110773366689682,0.02728348021566868
217,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_short_equilibration_0,80.88938999176025,createsims_short_equilibration,2.463,0.022469274997711182,0.055341824319362645
218,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_pull_molecules_0,329.75508666038513,createsims_pull_molecules,2.463,0.09159863518344032,0.2256074384568135
219,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_relax_protein,25.455846071243286,createsims_relax_protein,2.463,0.0070710683531231356,0.017416041353742282
220,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_short_equilibration_20fs,81.08104491233826,createsims_short_equilibration,2.463,0.022522512475649514,0.05547294822752476
221,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_003252868/createsim-c7a-12xlarge/createsims-times.json,createsims_prime_cg_sim,0.7647988796234131,createsims_prime_cg_sim,2.463,0.00021244413322872585,0.0005232499001423518
222,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsim_runtime,555.0378997325897,createsim_runtime,2.463,0.1541771943701638,0.37973842973371347
223,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_create_cg_patch,0.0006277561187744141,createsims_create_cg_patch,2.463,1.7437669965955946e-07,4.2948981126149497e-07
224,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_setup_cg_sim,554.2512018680573,createsims_setup_cg_sim,2.463,0.15395866718557147,0.37920019727806253
225,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.5948169231414795,createsims_gromacs_energy_minimization,2.463,0.00016522692309485542,0.0004069539115826289
226,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,1.5783944129943848,createsims_mdrun_lipids_water,2.463,0.0004384428924984402,0.0010798848442236584
227,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.13932180404663086,createsims_trjconv_lipids_water,2.463,3.8700501124064126e-05,9.531933426856995e-05
228,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.3213832378387451,createsims_gromacs_make_ndx,2.463,8.927312162187363e-05,0.00021987969855467477
229,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_generate_velocities_0,38.594313859939575,createsims_generate_velocities,2.463,0.010720642738872105,0.026404943065841995
230,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_short_equilibration_0,81.25864219665527,createsims_short_equilibration,2.463,0.022571845054626463,0.05559445436954498
231,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_pull_molecules_0,325.03259110450745,createsims_pull_molecules,2.463,0.09028683086236318,0.22237646441400052
232,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_relax_protein,25.321945667266846,createsims_relax_protein,2.463,0.007033873796463013,0.0173244311606884
233,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_short_equilibration_20fs,79.40744495391846,createsims_short_equilibration,2.463,0.022057623598310684,0.054327926922639214
234,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-0/data/structure_032019605/createsim-c7a-12xlarge/createsims-times.json,createsims_prime_cg_sim,0.7765333652496338,createsims_prime_cg_sim,2.463,0.00021570371256934273,0.0005312782440582912
235,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsim_runtime,1633.9072992801666,createsim_runtime,2.765,0.4538631386889352,1.2549315784749058
236,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_create_cg_patch,0.0008044242858886719,createsims_create_cg_patch,2.765,2.234511905246311e-07,6.17842541800605e-07
237,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_setup_cg_sim,1632.964111328125,createsims_setup_cg_sim,2.765,0.45360114203559027,1.254207157728407
238,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.7492067813873291,createsims_gromacs_energy_minimization,2.765,0.00020811299482981362,0.0005754324307044346
239,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,4.739461660385132,createsims_mdrun_lipids_water,2.765,0.001316517127884759,0.0036401698586013584
240,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.16382455825805664,createsims_trjconv_lipids_water,2.765,4.5506821738349066e-05,0.00012582636210653518
241,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.374605655670166,createsims_gromacs_make_ndx,2.765,0.00010405712657504611,0.0002877179549800025
242,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_generate_velocities_0,105.53651905059814,createsims_generate_velocities,2.765,0.029315699736277265,0.08105790977080664
243,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_short_equilibration_0,236.47297024726868,createsims_short_equilibration,2.765,0.06568693617979686,0.18162437853713834
244,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_pull_molecules_0,970.5352602005005,createsims_pull_molecules,2.765,0.26959312783347233,0.745424998459551
245,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_relax_protein,74.30569839477539,createsims_relax_protein,2.765,0.020640471776326497,0.05707090446154277
246,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_short_equilibration_20fs,238.09420824050903,createsims_short_equilibration,2.765,0.06613728006680807,0.1828695793847243
247,m6a-16xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_087733394/createsim-m6a-16xlarge/createsims-times.json,createsims_prime_cg_sim,0.9310464859008789,createsims_prime_cg_sim,2.765,0.00025862402386135527,0.0007150954259766473
248,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsim_runtime,550.58109998703,createsim_runtime,2.463,0.15293919444084167,0.376689235907793
249,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_create_cg_patch,0.0006673336029052734,createsims_create_cg_patch,2.463,1.8537044525146484e-07,4.565674066543579e-07
250,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_setup_cg_sim,549.8059825897217,createsims_setup_cg_sim,2.463,0.15272388405270046,0.37615892642180127
251,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_gromacs_energy_minimization_0,0.5931332111358643,createsims_gromacs_energy_minimization,2.463,0.00016475922531551787,0.0004058019719521205
252,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_mdrun_lipids_water_0,1.51918363571167,createsims_mdrun_lipids_water,2.463,0.00042199545436435277,0.0010393748040994008
253,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_trjconv_lipids_water_0,0.14288115501403809,createsims_trjconv_lipids_water,2.463,3.968920972612169e-05,9.775452355543772e-05
254,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_gromacs_make_ndx_0,0.3182661533355713,createsims_gromacs_make_ndx,2.463,8.840726481543647e-05,0.00021774709324042004
255,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_generate_velocities_0,38.91902947425842,createsims_generate_velocities,2.463,0.01081084152062734,0.026627102665305137
256,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_short_equilibration_0,80.09854698181152,createsims_short_equilibration,2.463,0.022249596383836535,0.05480075589338939
257,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_pull_molecules_0,320.16631603240967,createsims_pull_molecules,2.463,0.08893508778678047,0.21904712121884032
258,c7a-12xlarge,/home/vanessa/Desktop/Code/mummi-experiments/experiments/aws-march-2025/cpu-node-selector/monitor/cpu-autoscale-1/data/structure_068476874/createsim-c7a-12xlarge/createsims-times.json,createsims_relax_protein,26.989275693893433,createsims_relax_protein,2.463,0.007497021026081509,0.018465162787238757
